Timestamp,Frequency_Hz
2026-03-06T10:57:01.590931,51.26874659639095
2026-03-06T10:57:01.696223,49.914388808372806
2026-03-06T10:57:01.801194,50.53273131726418
2026-03-06T10:57:01.925015,51.95273759484936
2026-03-06T10:57:02.127152,49.869158675086
2026-03-06T10:57:02.227752,50.637792559346046
2026-03-06T10:57:02.332990,50.82124413982838
2026-03-06T10:57:02.438446,48.736724740549526
2026-03-06T10:57:02.539037,50.57150006930052
2026-03-06T10:57:02.644330,48.27354365208889
2026-03-06T10:57:02.745305,49.67363522391242
2026-03-06T10:57:02.849107,50.64513786572412
2026-03-06T10:57:02.955676,50.35475017102024
2026-03-06T10:57:03.061065,48.87036091223734
2026-03-06T10:57:03.166329,48.11078962852171
2026-03-06T10:57:03.271603,51.326519609588644
2026-03-06T10:57:03.372288,49.29476657073562
2026-03-06T10:57:03.477534,49.98428633225731
2026-03-06T10:57:03.582770,49.26978118541302
2026-03-06T10:57:03.687645,50.03209438456325
2026-03-06T10:57:03.790301,49.27013038349613
2026-03-06T10:57:03.895562,50.732064870356886
2026-03-06T10:57:03.999481,51.60143571609292
2026-03-06T10:57:04.104678,48.526699856444566
2026-03-06T10:57:04.209974,48.92172313904353
2026-03-06T10:57:04.313748,51.12254445802272
2026-03-06T10:57:04.418654,50.32907307549243
2026-03-06T10:57:04.520449,51.20706467995108
2026-03-06T10:57:04.623177,49.958064789518644
2026-03-06T10:57:04.727333,49.14651745073462
2026-03-06T10:57:04.832477,50.97914060627767
2026-03-06T10:57:04.937530,50.25709486424101
2026-03-06T10:57:05.040573,49.2510695056622
2026-03-06T10:57:05.144290,51.388726043954065
2026-03-06T10:57:05.249749,49.16974405699644
2026-03-06T10:57:05.354774,50.63591293632297
2026-03-06T10:57:05.460105,47.77342602506795
2026-03-06T10:57:05.562235,50.90210055663899
2026-03-06T10:57:05.665934,50.52267763889247
2026-03-06T10:57:05.770935,50.24168863634648
2026-03-06T10:57:05.876004,49.72398901038141
2026-03-06T10:57:05.980981,50.57262314108286
2026-03-06T10:57:06.086388,48.98152613762945
2026-03-06T10:57:06.191762,50.42844203571053
2026-03-06T10:57:06.297094,48.99355891400337
2026-03-06T10:57:06.402488,51.13304491795234
2026-03-06T10:57:06.507787,51.020101996261296
2026-03-06T10:57:06.610544,51.19272541844427
2026-03-06T10:57:06.715971,49.375825896672595
2026-03-06T10:57:06.821334,48.14198252501625
2026-03-06T10:57:06.926562,49.65902237306571
2026-03-06T10:57:07.031781,49.174424283875126
2026-03-06T10:57:07.137148,49.49857255758836
2026-03-06T10:57:07.238280,48.873922344679976
2026-03-06T10:57:07.343600,49.18094330132497
2026-03-06T10:57:07.447106,50.37929575101227
2026-03-06T10:57:07.551548,51.391902261963956
2026-03-06T10:57:07.656940,50.531608806344074
2026-03-06T10:57:07.761857,51.15854856388842
2026-03-06T10:57:07.867188,52.71073412523032
2026-03-06T10:57:07.972536,50.75795597507872
2026-03-06T10:57:08.074184,49.01006738663273
2026-03-06T10:57:08.179559,52.21598038945181
2026-03-06T10:57:08.283649,51.17637999199606
2026-03-06T10:57:08.388954,50.75013842724836
2026-03-06T10:57:08.494305,51.38501454368068
2026-03-06T10:57:08.599661,49.89296894010554
2026-03-06T10:57:08.705077,52.12863152928257
2026-03-06T10:57:08.807311,50.17901357913704
2026-03-06T10:57:08.910578,49.96809447613969
2026-03-06T10:57:09.011829,52.41784549141263
2026-03-06T10:57:09.117252,50.64469227832162
2026-03-06T10:57:09.219952,50.885175911112405
2026-03-06T10:57:09.325328,48.08791801888952
2026-03-06T10:57:09.430224,49.34687217876934
2026-03-06T10:57:09.531433,50.4542446808814
2026-03-06T10:57:09.633076,50.86054896217059
2026-03-06T10:57:09.738411,49.62726939322117
2026-03-06T10:57:09.841424,48.91176703260133
2026-03-06T10:57:09.946807,49.344178765768206
2026-03-06T10:57:10.052106,51.17235940202941
2026-03-06T10:57:10.160371,49.727896374181476
2026-03-06T10:57:10.264920,48.42484239050807
2026-03-06T10:57:10.370349,51.92511098934038
2026-03-06T10:57:10.475137,50.990250264956
2026-03-06T10:57:10.577683,48.7263177358995
2026-03-06T10:57:10.682975,50.68308948245975
2026-03-06T10:57:10.787794,50.761899043202
2026-03-06T10:57:10.888849,50.56573751402528
2026-03-06T10:57:10.994158,50.28650695215123
2026-03-06T10:57:11.095555,49.03257867259332
2026-03-06T10:57:11.198782,49.81804709424751
2026-03-06T10:57:11.304229,51.244042461813656
2026-03-06T10:57:11.409019,48.4313449660294
2026-03-06T10:57:11.514433,49.43949422784359
2026-03-06T10:57:11.615109,50.81222385407344
2026-03-06T10:57:11.720464,49.85079220329781
2026-03-06T10:57:11.822106,50.19728916917538
2026-03-06T10:57:11.925215,50.487555909576294
2026-03-06T10:57:12.030196,48.78929367876641
2026-03-06T10:57:12.135572,49.38094129783099
2026-03-06T10:57:12.240888,50.85588068975502
2026-03-06T10:57:12.342283,50.29477084630004
2026-03-06T10:57:12.447682,49.74320968542992
2026-03-06T10:57:12.552994,49.82376766235774
2026-03-06T10:57:12.654225,50.07668303806788
2026-03-06T10:57:12.759269,49.6525495310553
2026-03-06T10:57:12.861746,50.063439898691115
2026-03-06T10:57:12.967142,48.58613025904899
2026-03-06T10:57:13.072487,52.226029676090164
2026-03-06T10:57:13.175537,50.872468829963644
2026-03-06T10:57:13.278546,50.455425017887734
2026-03-06T10:57:13.381356,49.118313064835526
2026-03-06T10:57:13.482717,50.17056766386156
2026-03-06T10:57:13.588003,49.89326124683671
2026-03-06T10:57:13.692407,50.03454709036433
2026-03-06T10:57:13.796698,51.284151853207256
2026-03-06T10:57:13.902054,50.367155381475534
2026-03-06T10:57:14.007053,49.44302933412638
2026-03-06T10:57:14.108996,50.18779821777675
2026-03-06T10:57:14.212086,49.834435135741685
2026-03-06T10:57:14.317440,50.38675408659071
2026-03-06T10:57:14.422790,48.18517210146943
2026-03-06T10:57:14.527958,50.03759768056335
2026-03-06T10:57:14.631466,50.099657383289156
2026-03-06T10:57:14.736868,51.36818044776643
2026-03-06T10:57:14.841798,50.43941631545597
2026-03-06T10:57:14.947176,50.350712591683866
2026-03-06T10:57:15.050040,47.414315050960006
2026-03-06T10:57:15.152420,51.25604287315961
2026-03-06T10:57:15.257728,49.61993723786213
2026-03-06T10:57:15.363062,52.02524042150238
2026-03-06T10:57:15.467038,49.30776301948803
2026-03-06T10:57:15.568573,51.4750333477716
2026-03-06T10:57:15.673926,51.083921959112374
2026-03-06T10:57:15.779264,49.673729455799155
2026-03-06T10:57:15.882941,48.33682491838259
2026-03-06T10:57:15.986167,48.12983144016405
2026-03-06T10:57:16.087819,50.87778896471002
2026-03-06T10:57:16.193253,48.87844690648896
2026-03-06T10:57:16.294102,49.50965837979495
2026-03-06T10:57:16.399387,49.554622653363296
2026-03-06T10:57:16.502977,49.11886690052571
2026-03-06T10:57:16.604990,49.0418409954343
2026-03-06T10:57:16.709969,49.909926517900594
2026-03-06T10:57:16.814330,51.9547859028615
2026-03-06T10:57:16.919703,48.90152018706574
2026-03-06T10:57:17.023797,49.420569649022276
2026-03-06T10:57:17.126964,50.46084834332193
2026-03-06T10:57:17.230336,49.85522631052546
2026-03-06T10:57:17.333789,50.183444330689895
2026-03-06T10:57:17.436950,50.8979368718423
2026-03-06T10:57:17.542011,50.083491914056204
2026-03-06T10:57:17.644433,50.0707374807644
2026-03-06T10:57:17.746333,51.63394469593388
2026-03-06T10:57:17.851320,51.26052070828042
2026-03-06T10:57:17.953875,50.0789284445441
2026-03-06T10:57:18.059322,49.8636904706497
2026-03-06T10:57:18.161238,49.36241166201601
2026-03-06T10:57:18.380047,49.541444284262575
2026-03-06T10:57:18.481437,49.27034730985973
2026-03-06T10:57:18.587983,48.71813873028161
2026-03-06T10:57:18.706752,50.497356632343234
2026-03-06T10:57:18.812130,49.61217719829559
2026-03-06T10:57:18.912825,50.91448362684284
2026-03-06T10:57:19.017929,50.037457614079386
2026-03-06T10:57:19.119449,50.564366743478715
2026-03-06T10:57:19.222518,50.165509056407714
2026-03-06T10:57:19.324605,50.56769766922158
2026-03-06T10:57:19.425159,50.39670311192636
2026-03-06T10:57:19.529281,49.57681517452841
2026-03-06T10:57:19.634504,50.85375912970715
2026-03-06T10:57:19.739734,50.54038230962002
2026-03-06T10:57:19.844954,51.94766086612851
2026-03-06T10:57:19.984020,51.816933541930275
2026-03-06T10:57:20.087428,50.182373714147545
2026-03-06T10:57:20.192728,49.38074911614775
2026-03-06T10:57:20.297142,50.06811454704686
2026-03-06T10:57:20.402433,50.91419829798008
2026-03-06T10:57:20.504357,49.97197313383746
2026-03-06T10:57:20.611363,51.33990524587687
2026-03-06T10:57:20.729056,48.464151396875224
2026-03-06T10:57:20.835724,49.99547029927086
2026-03-06T10:57:20.957820,50.53870567270429
2026-03-06T10:57:21.062749,50.571659864630604
2026-03-06T10:57:21.167997,48.21083611059638
2026-03-06T10:57:21.269729,49.259147629792935
2026-03-06T10:57:21.370098,49.58163724265166
2026-03-06T10:57:21.472077,47.500459706751606
2026-03-06T10:57:21.575516,50.49508385423013
2026-03-06T10:57:21.679220,50.5944892121478
2026-03-06T10:57:21.782660,48.9185115207436
2026-03-06T10:57:21.887944,48.20332944422543
2026-03-06T10:57:21.992240,50.46707476718806
2026-03-06T10:57:22.094125,50.87526816747629
2026-03-06T10:57:22.199156,49.21034697659451
2026-03-06T10:57:22.304484,50.56237379752303
2026-03-06T10:57:22.408941,51.377052781051525
2026-03-06T10:57:22.513421,50.440201479644834
2026-03-06T10:57:22.618726,51.80075779706035
2026-03-06T10:57:22.840242,48.80406729674838
2026-03-06T10:57:22.941230,49.87260564478089
2026-03-06T10:57:23.046480,49.69973624987761
2026-03-06T10:57:23.150086,51.2929110761983
2026-03-06T10:57:23.255058,50.59709763551905
2026-03-06T10:57:23.360124,50.49280979508428
2026-03-06T10:57:23.463912,50.30037992254771
2026-03-06T10:57:23.567957,49.585929669809104
2026-03-06T10:57:23.668735,50.2774639823804
2026-03-06T10:57:23.772954,50.914253774493496
2026-03-06T10:57:23.878067,52.05140047441345
2026-03-06T10:57:23.979575,51.01459537683226
2026-03-06T10:57:24.083613,48.40375388018678
2026-03-06T10:57:24.188896,49.49375874721285
2026-03-06T10:57:24.293167,49.31789231513625
2026-03-06T10:57:24.398477,49.779025006878335
2026-03-06T10:57:24.503823,49.178155666487854
2026-03-06T10:57:24.604144,49.05200966576078
2026-03-06T10:57:24.707311,49.82585976453488
2026-03-06T10:57:24.812592,50.74405124786726
2026-03-06T10:57:24.916619,49.204791477001976
2026-03-06T10:57:25.021888,50.313747891232524
2026-03-06T10:57:25.127208,50.21251820518276
2026-03-06T10:57:25.232558,49.513663725744294
2026-03-06T10:57:25.337351,51.87352339162137
2026-03-06T10:57:25.442600,50.946865805141535
2026-03-06T10:57:25.547460,49.18429142807394
2026-03-06T10:57:25.652755,50.76454023872012
2026-03-06T10:57:25.758030,50.31227915417975
2026-03-06T10:57:25.863314,48.637297811671
2026-03-06T10:57:25.968591,49.6470792699811
2026-03-06T10:57:26.073907,50.90964872899093
2026-03-06T10:57:26.174602,50.55333270490136
2026-03-06T10:57:26.279859,48.23581331659829
2026-03-06T10:57:26.385163,48.218269494979786
2026-03-06T10:57:26.487756,49.075534518912676
2026-03-06T10:57:26.591485,51.22409055841707
2026-03-06T10:57:26.696820,51.87025428377354
2026-03-06T10:57:26.798947,49.11473553459609
2026-03-06T10:57:26.901384,49.121003205142635
2026-03-06T10:57:27.006682,50.471264324442544
2026-03-06T10:57:27.112057,50.67876523164826
2026-03-06T10:57:27.215706,49.61007521705606
2026-03-06T10:57:27.321016,49.82442328925246
2026-03-06T10:57:27.426448,49.61261477594085
2026-03-06T10:57:27.531806,49.435462395273916
2026-03-06T10:57:27.635743,50.71350561788393
2026-03-06T10:57:27.741108,50.53765903261921
2026-03-06T10:57:27.846539,51.65455547613398
2026-03-06T10:57:27.947975,49.12492951996417
2026-03-06T10:57:28.053348,50.145048077331296
2026-03-06T10:57:28.156977,50.57241645564138
2026-03-06T10:57:28.262310,50.76596874876089
2026-03-06T10:57:28.367627,50.59993969751021
2026-03-06T10:57:28.470283,49.0382729664743
2026-03-06T10:57:28.575545,49.01164257655527
2026-03-06T10:57:28.680813,50.27880654707222
2026-03-06T10:57:28.784598,49.52842341333836
2026-03-06T10:57:28.886666,48.97024403824341
2026-03-06T10:57:29.004116,50.52623278884417
2026-03-06T10:57:29.109378,48.45190008767607
2026-03-06T10:57:29.214614,49.62895353226776
2026-03-06T10:57:29.315472,50.92733160669601
2026-03-06T10:57:29.416709,50.504482677035405
2026-03-06T10:57:29.519024,48.256961305438224
2026-03-06T10:57:29.624366,49.672872803229545
2026-03-06T10:57:29.729714,49.37951504776037
2026-03-06T10:57:29.835016,51.72924668826442
2026-03-06T10:57:29.940383,49.41490602684841
2026-03-06T10:57:30.045732,51.6111948149961
2026-03-06T10:57:30.149342,50.17516797552103
2026-03-06T10:57:30.254617,50.01945567982194
2026-03-06T10:57:30.355936,50.06645064621733
2026-03-06T10:57:30.456533,51.2708554253645
2026-03-06T10:57:30.609845,50.36610682376165
2026-03-06T10:57:30.810962,48.94227580037235
2026-03-06T10:57:30.916216,50.435421522667475
2026-03-06T10:57:31.020922,50.02212456713642
2026-03-06T10:57:31.126258,48.79705402638781
2026-03-06T10:57:31.227638,49.97065014149177
2026-03-06T10:57:31.333045,50.84989223067191
2026-03-06T10:57:31.438370,51.50286030631842
2026-03-06T10:57:31.543695,47.157497936474314
2026-03-06T10:57:31.644410,49.16407848876659
2026-03-06T10:57:31.747722,49.42438736064958
2026-03-06T10:57:31.848101,49.41658197291584
2026-03-06T10:57:31.952437,49.38524705367135
2026-03-06T10:57:32.057743,48.93676100098448
2026-03-06T10:57:32.160026,49.48415415745354
2026-03-06T10:57:32.264149,49.6279400936971
2026-03-06T10:57:32.368438,50.29000884592818
2026-03-06T10:57:32.472456,49.69719862723436
2026-03-06T10:57:32.574692,49.43457081722341
2026-03-06T10:57:32.677897,51.01912510022324
2026-03-06T10:57:32.778353,50.58094406049711
2026-03-06T10:57:32.879880,49.130270775578886
2026-03-06T10:57:32.982751,47.99671075085741
2026-03-06T10:57:33.088023,50.240792889825435
2026-03-06T10:57:33.190261,50.62563271363213
2026-03-06T10:57:33.294611,49.89445732619167
2026-03-06T10:57:33.396547,48.993352563867724
2026-03-06T10:57:33.501660,48.560984615520645
2026-03-06T10:57:33.606976,48.329411164697476
2026-03-06T10:57:33.710566,51.10111874647854
2026-03-06T10:57:33.814828,50.774972004596705
2026-03-06T10:57:33.920212,49.78439013667661
2026-03-06T10:57:34.025431,50.36900303510921
2026-03-06T10:57:34.127466,49.67928076044235
2026-03-06T10:57:34.232887,50.076287450502676
2026-03-06T10:57:34.336282,49.523007124127126
2026-03-06T10:57:34.441672,48.2558414157521
2026-03-06T10:57:34.542578,48.11174969897464
2026-03-06T10:57:34.645944,50.7773025826206
2026-03-06T10:57:34.750685,49.72906880566827
2026-03-06T10:57:34.854611,49.61828659956759
2026-03-06T10:57:34.959079,49.30906022906714
2026-03-06T10:57:35.062186,50.280768162135004
2026-03-06T10:57:35.280568,50.01077802552023
2026-03-06T10:57:35.381513,49.24666932234114
2026-03-06T10:57:35.485380,49.70537006154228
2026-03-06T10:57:35.590633,51.28520010106799
2026-03-06T10:57:35.691307,50.250642807341336
2026-03-06T10:57:35.796573,50.589470514265194
2026-03-06T10:57:35.900139,48.936781576034925
2026-03-06T10:57:36.005467,50.74433159502145
2026-03-06T10:57:36.108485,49.54612195484994
2026-03-06T10:57:36.212628,51.64691730102567
2026-03-06T10:57:36.316826,50.01024427059409
2026-03-06T10:57:36.422184,49.938137115855774
2026-03-06T10:57:36.525894,50.401326249888676
2026-03-06T10:57:36.631177,49.485984541562395
2026-03-06T10:57:36.736478,49.64037821959346
2026-03-06T10:57:36.840183,49.64174017077866
2026-03-06T10:57:36.941850,51.51689586061001
2026-03-06T10:57:37.042774,51.24728127103434
2026-03-06T10:57:37.145813,49.88792006823636
2026-03-06T10:57:37.250714,48.940631695896364
2026-03-06T10:57:37.355997,51.32323700058279
2026-03-06T10:57:37.459194,49.95022349368937
2026-03-06T10:57:37.562000,49.31439251257257
2026-03-06T10:57:37.663344,49.311180821171696
2026-03-06T10:57:37.768702,50.41658552502496
2026-03-06T10:57:37.874122,49.70573947653872
2026-03-06T10:57:37.975182,50.60979286930665
2026-03-06T10:57:38.080576,48.55345692181377
2026-03-06T10:57:38.183110,51.53271072905943
2026-03-06T10:57:38.287019,49.09469047637972
2026-03-06T10:57:38.392432,50.86908616053144
2026-03-06T10:57:38.493778,50.13236170411597
2026-03-06T10:57:38.598691,49.607506474154974
2026-03-06T10:57:38.701906,49.052135019941836
2026-03-06T10:57:38.805860,49.84484388311823
2026-03-06T10:57:38.911273,49.66729687664245
2026-03-06T10:57:39.016681,49.02023117358793
2026-03-06T10:57:39.118440,50.37921824335755
2026-03-06T10:57:39.220095,52.056432949945055
2026-03-06T10:57:39.325331,49.45556474149824
2026-03-06T10:57:39.428432,49.10215397514342
2026-03-06T10:57:39.531377,50.1702368425174
2026-03-06T10:57:39.632045,50.573603817381105
2026-03-06T10:57:39.737441,49.534768561042654
2026-03-06T10:57:39.842980,50.9584807557102
2026-03-06T10:57:39.945343,49.98430728181848
2026-03-06T10:57:40.050665,51.24146865332209
2026-03-06T10:57:40.154066,48.91993177236066
2026-03-06T10:57:40.254553,49.360669172195784
2026-03-06T10:57:40.356985,50.074803670123465
2026-03-06T10:57:40.459911,49.57342809005434
2026-03-06T10:57:40.561459,49.389575106188865
2026-03-06T10:57:40.776547,50.19537908865623
2026-03-06T10:57:40.881201,50.93290527293127
2026-03-06T10:57:40.984928,50.18150367184916
2026-03-06T10:57:41.090232,49.80174858633541
2026-03-06T10:57:41.195257,50.67429820597694
2026-03-06T10:57:41.299491,50.536221136180906
2026-03-06T10:57:41.404813,52.047715488702835
2026-03-06T10:57:41.510061,50.44975942411209
2026-03-06T10:57:41.613837,51.853726769580234
2026-03-06T10:57:41.719095,48.75251689420738
2026-03-06T10:57:41.819845,50.13240717510343
2026-03-06T10:57:41.924735,50.213588287459174
2026-03-06T10:57:42.027767,48.67075822529553
2026-03-06T10:57:42.129888,48.824594895903864
2026-03-06T10:57:42.232279,50.73325494360834
2026-03-06T10:57:42.337693,50.22701626234673
2026-03-06T10:57:42.443049,51.61480131537994
2026-03-06T10:57:42.545946,49.387788948922804
2026-03-06T10:57:42.651271,50.39310981238793
2026-03-06T10:57:42.756564,48.12822519853238
2026-03-06T10:57:42.858357,50.05776692015971
2026-03-06T10:57:42.960771,49.69089369579954
2026-03-06T10:57:43.063311,51.58303013963855
2026-03-06T10:57:43.168701,49.44173014282643
2026-03-06T10:57:43.274291,49.22635929969303
2026-03-06T10:57:43.375894,49.37491791689319
2026-03-06T10:57:43.479017,51.35701282255015
2026-03-06T10:57:43.579615,50.12272785394857
2026-03-06T10:57:43.684748,49.27634127569255
2026-03-06T10:57:43.787630,50.001648168753434
2026-03-06T10:57:43.893076,49.509141968965885
2026-03-06T10:57:43.994616,48.95459261088119
2026-03-06T10:57:44.097852,49.49361479441184
2026-03-06T10:57:44.203212,50.673045772072165
2026-03-06T10:57:44.304887,49.40764464941211
2026-03-06T10:57:44.407347,48.384411623521345
2026-03-06T10:57:44.511486,50.447233601240406
2026-03-06T10:57:44.616317,50.46635444371678
2026-03-06T10:57:44.718900,48.53896090561465
2026-03-06T10:57:44.824323,50.82519148057042
2026-03-06T10:57:44.927558,50.38306948939897
2026-03-06T10:57:45.030636,48.142734792826424
2026-03-06T10:57:45.135605,50.51514328452388
2026-03-06T10:57:45.240919,49.495680915165046
2026-03-06T10:57:45.346179,49.32975642942456
2026-03-06T10:57:45.451472,50.72839995161877
2026-03-06T10:57:45.556779,50.35573586051636
2026-03-06T10:57:45.662085,51.10368275742192
2026-03-06T10:57:45.766235,49.98021825685792
2026-03-06T10:57:45.871603,50.124013976321834
2026-03-06T10:57:45.976995,50.42878510513219
2026-03-06T10:57:46.082326,50.79360209060499
2026-03-06T10:57:46.187578,49.29548504011492
2026-03-06T10:57:46.291740,51.61125721846652
2026-03-06T10:57:46.397136,50.73826100442905
2026-03-06T10:57:46.502545,50.212905176510624
2026-03-06T10:57:46.603453,49.95421510520627
2026-03-06T10:57:46.722495,51.21579753567865
2026-03-06T10:57:46.827771,48.394378127319364
2026-03-06T10:57:46.933034,52.14574778103947
2026-03-06T10:57:47.038291,50.47012254068878
2026-03-06T10:57:47.138840,49.29744723473824
2026-03-06T10:57:47.324912,52.86959547779159
2026-03-06T10:57:47.525313,48.067349033698804
2026-03-06T10:57:47.630571,51.79868169116641
2026-03-06T10:57:47.732055,51.21483999474362
2026-03-06T10:57:47.837306,49.86683479567621
2026-03-06T10:57:47.939809,50.5498406675092
2026-03-06T10:57:48.048330,48.768399432263344
2026-03-06T10:57:48.153705,50.068471894452266
2026-03-06T10:57:48.258058,51.02295085678956
2026-03-06T10:57:48.363361,50.004545722718554
2026-03-06T10:57:48.468660,49.23565996578974
2026-03-06T10:57:48.573943,49.523947806385934
2026-03-06T10:57:48.679236,49.42500674900861
2026-03-06T10:57:48.784023,50.57900253823594
2026-03-06T10:57:48.885815,49.742627027295185
2026-03-06T10:57:48.990715,49.121543977534124
2026-03-06T10:57:49.093451,51.286949680048075
2026-03-06T10:57:49.198812,51.9932193076245
2026-03-06T10:57:49.302866,49.96784258492543
2026-03-06T10:57:49.408283,51.17629702800635
2026-03-06T10:57:49.513216,50.40000658516409
2026-03-06T10:57:49.617012,48.94223298651806
2026-03-06T10:57:49.721950,51.31397810705764
2026-03-06T10:57:49.824935,51.540058522103784
2026-03-06T10:57:49.927704,51.698360352192346
2026-03-06T10:57:50.031809,48.34473888974546
2026-03-06T10:57:50.137132,48.95294711135501
2026-03-06T10:57:50.240231,51.0261598774399
2026-03-06T10:57:50.342830,50.2490675312443
2026-03-06T10:57:50.448188,50.6462589194414
2026-03-06T10:57:50.553543,50.352701266462965
2026-03-06T10:57:50.656061,50.08757812858133
2026-03-06T10:57:50.758141,49.74340155041347
2026-03-06T10:57:50.863471,51.88057267842483
2026-03-06T10:57:50.968783,53.37520358934658
2026-03-06T10:57:51.069338,50.5648316912489
2026-03-06T10:57:51.174035,51.36671509447652
2026-03-06T10:57:51.275655,50.17916627189969
2026-03-06T10:57:51.376777,47.209309929903675
2026-03-06T10:57:51.481479,50.00786286682028
2026-03-06T10:57:51.586861,52.856265212706404
2026-03-06T10:57:51.687964,48.531697391059225
2026-03-06T10:57:51.793423,50.0827525188597
2026-03-06T10:57:51.897580,49.73286593076377
2026-03-06T10:57:51.998667,50.3281353020983
2026-03-06T10:57:52.100853,51.73111595151809
2026-03-06T10:57:52.203009,50.54552158366855
2026-03-06T10:57:52.307313,48.33340970274191
2026-03-06T10:57:52.412630,49.52127595303777
2026-03-06T10:57:52.514516,49.83973330418452
2026-03-06T10:57:52.618815,49.40196344453435
2026-03-06T10:57:52.724134,50.72930539341049
2026-03-06T10:57:52.829434,49.33913726390768
2026-03-06T10:57:52.930462,50.248161540127576
2026-03-06T10:57:53.031370,51.95870229742749
